Year,Month,WaterYear,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrPO4PmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm
1983,4,1983,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.502312992,151.6834247
1983,5,1983,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.925120643,181.8664555
1983,6,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.80250278,71.75392132
1983,7,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.8899646,77.32734072
1983,8,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.72003691,178.3801266
1983,9,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.47875192,62.16481028
1983,10,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.070185625,89.5577211
1983,11,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.410181173,235.8330406
1983,12,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.937845719,181.203164
1984,1,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-10.64912914,40.17164597
1984,2,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.421105481,106.4354422
1984,3,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.603110808,110.3411382
1984,4,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.122094076,101.5032896
1984,5,1984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.907312936,275.4379659
1984,6,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.53020631,102.9275949
1984,7,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.25347797,143.8973365
1984,8,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.73786557,57.02708802
1984,9,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.62868346,60.84037921
1984,10,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.367437447,94.30050804
1984,11,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.031856057,96.61595202
1984,12,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.99234354,109.7756976
1985,1,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-12.27568334,38.27430358
1985,2,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.04746396,76.94759388
1985,3,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2.876220929,92.81214924
1985,4,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.46446637,61.30316302
1985,5,1985,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.52354703,99.3881018
1985,6,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.99872046,98.17164815
1985,7,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.42947714,65.54164466
1985,8,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.44890873,124.7840473
1985,9,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.54517256,133.9598763
1985,10,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.536212348,90.77328926
1985,11,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.469562436,133.9303741
1985,12,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.826011102,68.15075867
1986,1,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.558299451,156.4105008
1986,2,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.696202713,57.92012685
1986,3,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2.101370549,101.8984813
1986,4,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.193673212,53.42227902
1986,5,1986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.62206045,113.156074
1986,6,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.35052495,120.1183541
1986,7,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.39391271,150.9113909
1986,8,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.40552526,144.0163288
1986,9,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.68466185,97.68848265
1986,10,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.594633193,59.45025282
1986,11,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.822723574,117.9348097
1986,12,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.430952839,88.62430244
1987,1,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.561338847,94.39784839
1987,2,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-10.11918861,12.86569619
1987,3,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.716456225,82.09582259
1987,4,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.79467261,134.8072108
1987,5,1987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.60533454,65.03632958
1987,6,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.92311653,173.3521524
1987,7,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.84217595,103.5791152
1987,8,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.85620669,89.64860766
1987,9,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.58071767,160.4580998
1987,10,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.003437851,147.315315
1987,11,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.508848276,76.63468373
1987,12,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.765301928,68.18025517
1988,1,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.755815458,53.31101299
1988,2,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.837781822,75.43873162
1988,3,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.46288464,48.73772078
1988,4,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.505188507,129.1968336
1988,5,1988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.26885581,85.57050391
1988,6,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.64879487,55.07721662
1988,7,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.73755969,148.2455657
1988,8,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.56705724,165.5488671
1988,9,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.97620409,63.5536696
1988,10,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.848632305,66.81923782
1988,11,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.357962072,156.4060808
1988,12,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.131117084,42.0496212
1989,1,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.157536911,34.13886073
1989,2,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.994990445,50.01341721
1989,3,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.193276019,68.60076035
1989,4,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.510018969,88.4183564
1989,5,1989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.74720507,162.4184767
1989,6,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.05848203,157.5726558
1989,7,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.31885548,84.29164548
1989,8,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.65347853,167.7794945
1989,9,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.40145732,120.0929101
1989,10,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.648535101,136.462022
1989,11,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.132149084,138.7698737
1989,12,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-15.3583823,46.72633062
1990,1,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.523782151,115.3232915
1990,2,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.739334819,77.03366929
1990,3,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.919234573,68.08531788
1990,4,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.240188273,93.8674694
1990,5,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.709482133,151.9591144
1990,6,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.26329873,136.9403843
1990,7,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.42113765,103.8459485
1990,8,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.35712515,230.9369598
1990,9,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.81194314,79.47329113
1990,10,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.019953172,184.5319009
1990,11,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.879180618,97.68544122
1990,12,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.844533591,147.7481008
1991,1,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.522507655,68.86329361
1991,2,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.634922003,36.36063269
1991,3,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.392404437,94.30809987
1991,4,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.88533821,93.78202462
1991,5,1991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.16207088,102.1696196
1991,6,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.06786548,68.7240505
1991,7,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.91355886,69.80632695
1991,8,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.06829655,235.2243036
1991,9,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.6767734,132.6739181
1991,10,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.286927157,133.3041712
1991,11,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.61307825,83.15101092
1991,12,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.631120126,92.76772241
1992,1,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.957289189,71.97911439
1992,2,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.723086448,60.11493828
1992,3,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.285016537,118.0964585
1992,4,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.864274962,74.5460772
1992,5,1992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.01757512,48.24949511
1992,6,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.16942285,90.33658243
1992,7,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.12595564,124.4519002
1992,8,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.42829621,115.7951904
1992,9,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.06856834,120.5474701
1992,10,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.239599554,77.20253068
1992,11,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.068264432,121.7479751
1992,12,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.492876011,57.17037983
1993,1,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.48014263,77.19518802
1993,2,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-12.70523062,77.00126513
1993,3,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.371038733,99.35354672
1993,4,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.417823447,103.0211369
1993,5,1993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.39726213,47.64822885
1993,6,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.122057,103.6953195
1993,7,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.55779718,108.3279733
1993,8,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.1796495,99.28974403
1993,9,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.61780733,129.3596188
1993,10,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.540400119,77.75519156
1993,11,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.074818761,100.2763274
1993,12,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.096860886,93.93835469
1994,1,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-14.3166419,120.5458244
1994,2,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-10.75393441,34.48544273
1994,3,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.507490167,124.7096194
1994,4,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.602880022,100.4598714
1994,5,1994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.033014611,111.1944301
1994,6,1995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.32291118,109.8502529
1994,7,1995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.95322763,127.0486062
1994,8,1995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.49003642,111.3146858
1994,9,1995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.24497587,141.1143061
1994,10,1995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.66767092,26.91848098
1994,11,1995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.123047859,78.45253078
1994,12,1995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.052755567,84.24190116
1995,1,1995,N/A,138.9,103.017,N/A,N/A,N/A,N/A,N/A,N/A,0.104175,2.20851,2.312685,1.29177,-5.194985698,90.35164652
1995,2,1995,N/A,94.8,6.131,N/A,N/A,N/A,N/A,N/A,N/A,0.168744,2.171868,2.340612,1.0902,-9.700437123,63.04215226
1995,3,1995,N/A,84.8,69.362,N/A,N/A,N/A,N/A,N/A,N/A,0.353616,2.886592,3.240208,2.14544,-1.058303433,74.87379591
1995,4,1995,N/A,66.4,82.402,N/A,N/A,N/A,N/A,N/A,N/A,0.43824,2.600888,3.039128,2.59624,1.019861849,52.34189939
1995,5,1995,N/A,98.5,97.205,N/A,N/A,N/A,N/A,N/A,N/A,0.20882,1.0244,1.23322,1.2214,9.186959399,80.29468353
1995,6,1996,N/A,47.1,15.76,0.71,8.88,0.015530214,0.002258967,0.002609049,1.538855049,0.158256,0.696609,0.854865,0.84309,16.15808052,42.55696183
1995,7,1996,N/A,152.9,24.308,0.79,9.28,0.017083235,0.002258967,0.002609049,1.749154112,0.573375,3.035065,3.60844,4.46468,18.69125318,138.7075922
1995,8,1996,N/A,166,90.562,0.71,10.03,0.019412767,0.002258967,0.002609049,1.655687862,0.2324,1.24832,1.48072,2.0584,16.74935493,88.33328991
1995,9,1996,N/A,90.7,9.786,0.95,6.47,0.0217423,0.002258967,0.001956787,1.865986925,0.314729,1.887467,2.202196,2.74821,10.43578582,90.36189811
1995,10,1996,N/A,276.8,196.455,0.72,9.51,0.013200682,0.002258967,0.001630656,1.702420987,0.238048,1.234528,1.472576,1.6608,8.693181303,245.894177
1995,11,1996,N/A,196.2,153.829,0.64,7.95,0.015530214,0.00271076,0.001630656,1.482107683,0.204048,1.958076,2.162124,1.90314,-1.717043413,143.7958243
1995,12,1996,N/A,115,9.916,0.8,4.91,0.01087115,0.032077326,0.001304525,1.55220737,0.2001,1.94005,2.14015,1.0695,-8.650857455,86.831015
1996,1,1996,N/A,219.7,170.241,0.71,6.02,0.009318128,0.095102495,0.001304525,1.482107683,0.15379,1.764191,1.917981,1.84548,-9.371278352,143.875948
1996,2,1996,N/A,110,83.146,0.78,6.08,0.009318128,0.127631615,0.001304525,1.528840808,0.1705,1.8678,2.0383,1.518,-8.296692426,87.83531614
1996,3,1996,N/A,66.8,18.943,0.75,5.12,0.003882553,0.072286932,0.000978393,1.535516969,0.145624,1.801596,1.94722,1.09552,-4.288622609,56.65734231
1996,4,1996,N/A,271,251.542,0.54,7.67,0.003882553,0.066413619,0.001956787,1.27848478,0.42276,3.16528,3.58804,3.4417,2.893568624,187.1273419
1996,5,1996,N/A,144.6,273.914,0.46,7.81,0.008541618,0.018523526,0.001956787,1.108242682,0.241482,1.74966,1.991142,1.79304,8.587407354,169.038609
1996,6,1997,N/A,161.4,68.706,0.6,9.23,0.010094639,0.002258967,0.002282918,1.255118218,0.54069,2.266056,2.806746,3.3894,15.43329881,120.1745577
1996,7,1997,N/A,259.5,170.499,0.56,11.09,0.003882553,0.002258967,0.002609049,1.241765896,0.66432,2.841525,3.505845,5.63115,16.82446996,229.2335437
1996,8,1997,N/A,17.6,5.037,0.73,7,0.003882553,0.002258967,0.001630656,1.45540304,0.06248,0.360624,0.423104,0.57552,16.60255946,42.17696274
1996,9,1997,N/A,71.5,2.918,1.01,7.7,0.01164766,0.002258967,0.002282918,1.805901478,0.186615,1.34992,1.536535,1.83755,12.88471666,92.37442809
1996,10,1997,N/A,194.3,95.15,0.58,11.85,0.004659064,0.002258967,0.002609049,1.425360316,0.188471,1.449478,1.637949,1.51554,5.671926788,190.4972136
1996,11,1997,N/A,142,107.635,0.67,7.34,0.004659064,0.003162553,0.001630656,1.492121924,0.15194,1.1715,1.32344,1.6756,-1.870684941,88.13278362
1996,12,1997,N/A,225.9,157.048,0.55,8.43,0.015530214,0.030721946,0.00293518,1.265132459,0.178461,2.383245,2.561706,1.89756,-2.799076578,154.2640501
1997,1,1997,N/A,142.5,21.191,0.67,6.49,0.009318128,0.070705656,0.000652262,1.525502727,0.126825,1.623075,1.7499,1.15425,-9.663924604,93.98999999
1997,2,1997,N/A,87.4,27.019,0.7,6.3,0.005435575,0.095780185,0.000978393,1.532178888,0.134596,1.35907,1.493666,1.1799,-5.589342117,66.73987367
1997,3,1997,N/A,160.8,42.435,0.69,6.41,0.006212086,0.107978605,0.000978393,1.575573933,0.315168,2.965152,3.28032,2.34768,-4.971723321,108.7534189
1997,4,1997,N/A,73.2,143.141,0.56,7.59,0.006212086,0.091714045,0.000978393,1.45874112,0.199104,0.99918,1.198284,1.12728,1.942279404,93.57493929
1997,5,1997,N/A,109.5,275.204,0.47,8.29,0.003882553,0.032529119,0.001304525,1.205047012,0.50151,2.24037,2.74188,2.61705,7.051309115,112.6821524
1997,6,1998,N/A,79.6,29.103,0.65,6.93,0.02251881,0.002258967,0.001304525,1.298513263,0.46964,2.3482,2.81784,3.08052,15.3136048,80.87519112
1997,7,1998,N/A,198,81.245,0.68,7.99,0.013200682,0.002258967,0.001630656,1.355260629,0.36036,2.14434,2.5047,3.465,16.56416847,143.4169582
1997,8,1998,N/A,146.7,27.547,0.73,9.72,0.004659064,0.003162553,0.002282918,1.558883531,0.340344,2.232774,2.573118,3.19806,15.75409236,143.1232873
1997,9,1998,N/A,76.9,14.303,0.73,7.52,0.013977193,0.002258967,0.001630656,1.502136165,0.245311,0.99201,1.237321,1.56876,11.6758406,76.56632967
1997,10,1998,N/A,48.9,19.931,0.71,8.86,0.020965789,0.002258967,0.001630656,1.625645138,0.2445,1.567734,1.812234,1.33008,5.512085039,50.35215204
1997,11,1998,N/A,198.6,107.75,0.67,9.55,0.010094639,0.00338845,0.001956787,1.605616656,0.252222,2.208432,2.460654,1.60866,-1.017617832,165.3936737
