Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm
2005,11,2006,200611,2.651724,254,163.0293591,6.315797769,0.001794429,N/A,0.339148214,10.51181506,2.36,0.28,2.64,3,3.170000076,173.1000061
2005,12,2006,200612,-5.16276,142,162.3621176,6.763041137,0.001525658,N/A,0.439530273,9.821102656,2.16,0.18,2.34,2.63,-4.320000172,148.4299927
2006,1,2006,20061,-3.699611613,203,169.0345334,7.109039607,0.001423475,0.001164614,0.706532484,9.491337484,2.21,0.23,2.44,2.72,-3.289999962,124.75
2006,2,2006,20062,-6.786825714,84.8,72.72933211,7.313633362,0.001264544,0.003060015,0.669603271,9.147933912,2.14,0.07,2.21,2.54,-5.625,77.48000336
2006,3,2006,20063,-1.102584516,38.2,26.02242158,7.734588323,0.001415248,0.006507536,0.670776791,8.480088142,2.19,0.21,2.4,2.59,-0.629999995,35.41999817
2006,4,2006,20064,5.41896,57.2,69.17071036,7.787474397,0.001424925,0.000567003,0.918544487,9.432261587,2.21,0.15,2.36,2.63,6.135000229,65.87999725
2006,5,2006,20065,11.39315226,143,122.9948644,7.277529837,0.001382481,N/A,0.62195621,9.834636081,2.29,0.12,2.41,2.72,12.14000034,160.6100006
2006,6,2006,20066,15.370704,263,217.9655825,6.295073595,0.002600676,N/A,0.538589053,9.302327507,2.24,0.15,2.39,2.71,17.06999969,205.7299957
2006,7,2006,20067,19.21670839,91.4,64.27760545,6.086637406,0.002470805,N/A,0.100223591,9.458465065,2.39,0.22,2.61,2.87,20.64500046,143.8600006
2006,8,2006,20068,15.93991226,339,32.69483737,6.253496942,0.001456309,N/A,0.028330681,10.00640648,2.47,0.33,2.8,3.38,16.78499985,96.33999634
2006,9,2006,20069,13.345244,95.4,14.45690088,6.135585888,0.001454366,N/A,0.008934589,9.817733495,2.2,0.06,2.26,2.64,13.89000034,74.40000153
2006,10,2007,200710,7.446753548,201,102.5327893,6.940557754,0.002515613,N/A,0.372780691,10.69663213,2.27,0.2,2.47,2.85,7.75,202.3099976
2006,11,2007,200711,4.418813333,179,223.9707567,6.026021855,0.002666337,0.164970806,0.614253001,9.803123773,2.22,0.16,2.38,2.65,4.84499979,180.8699951
2006,12,2007,200712,-2.07308,92.4,83.18278352,6.747345185,0.001400716,N/A,0.701142535,9.644987451,2.18,0.24,2.42,2.64,-1.225000024,91.02999878
2007,1,2007,20071,-7.491043871,116,84.73968054,6.726134019,0.001457437,N/A,0.952647927,9.983808452,2.1,0.11,2.21,2.53,-6.889999866,93.51999664
2007,2,2007,20072,-10.08745714,59.1,13.12241772,8.034695806,0.001288777,N/A,0.822346874,10.10157953,2.1,0.04,2.14,2.45,-9.904999733,56.83000183
2007,3,2007,20073,-2.884190968,140,151.9086662,5.8387027,0.002000061,N/A,0.959747797,9.738558225,2.26,0.23,2.49,2.79,-2.075000048,134.1699982
2007,4,2007,20074,2.354694667,191,214.6293746,5.729087445,0.001621244,N/A,0.866821626,9.782161997,2.18,0.11,2.29,2.66,3.414999962,182
2007,5,2007,20075,10.6111729,112,99.19658142,6.652382549,0.001392018,N/A,0.693511452,9.858420787,2.18,0.11,2.29,2.68,10.85499954,96.08000183
2007,6,2007,20076,15.16254933,53.7,31.13794035,6.222615476,0.001612343,N/A,0.355482588,9.956992127,2.18,0.05,2.23,2.54,16.18000031,61.40000153
2007,7,2007,20077,17.49857806,132,20.01724737,6.005912772,0.001685876,N/A,0.032796601,9.910559674,2.41,0.28,2.69,3.18,18.60000038,68.73999786
2007,8,2007,20078,17.10472516,68.8,6.227588071,6.047620499,0.001267529,N/A,N/A,8.709279714,2.26,0.19,2.45,2.83,18.18499947,91.70999908
2007,9,2007,20079,13.92630667,67.2,2.001724737,11.24857413,0.002245336,N/A,N/A,14.99931506,2.18,0.1,2.28,2.66,14.53499985,64.73000336
2007,10,2008,200810,9.489668387,144,15.79138404,7.572672625,0.001558824,N/A,0.008270447,10.98126573,2.1,0.04,2.14,2.54,10.09000015,118.3000031
2007,11,2008,200811,0.220186667,181,141.4552148,6.367117431,0.002041456,N/A,0.434844766,10.78252649,2.26,0.24,2.5,2.86,0.995000005,188.5599976
2007,12,2008,200812,-7.021042581,50.5,64.72243317,7.064135434,0.001404298,N/A,0.594944293,9.821102656,0,0,0,0,-6.559999943,127.9400024
2008,1,2008,20081,-6.358771613,83.3,100.5310646,6.85949284,0.001562707,N/A,0.622775998,9.484763524,2.1,0.07,2.17,2.51,-6.019999981,85.94999695
2008,2,2008,20082,-6.22421931,259,150.3517691,7.441338812,0.001577584,0.016581286,0.79851981,10.98810264,2.26,0.25,2.51,2.97,-5.820000172,167.8500061
2008,3,2008,20083,-3.627584516,134,110.3172744,6.327322947,0.001395413,0.066577099,0.759692259,10.12453767,2.1,0.1,2.2,2.54,-3.190000057,141.7799988
2008,4,2008,20084,5.418188,142,244.8776595,6.099363083,0.002005202,0.008033827,0.712332635,10.00499272,2.33,0.25,2.58,2.87,5.889999866,102.9400024
2008,5,2008,20085,9.935852903,17.9,54.71380948,7.440869779,0.002331061,N/A,0.589923666,11.90635708,2.18,0.07,2.25,2.54,10.53499985,48.59000015
2008,6,2008,20086,15.01485467,51.1,19.79483351,6.374192006,0.002020803,N/A,0.117936576,9.59956164,2.26,0.17,2.43,2.75,16.21999931,119.0899963
2008,7,2008,20087,19.22873548,11.6,6.450001931,7.257144599,0.006337643,N/A,0.105677936,11.61237295,2.1,0.04,2.14,2.48,20.26499939,111.9100037
2008,8,2008,20088,16.05435355,234,65.38967475,6.187670658,0.003362286,N/A,0.104120577,10.72616554,2.57,0.35,2.92,3.25,17.24500084,117.1699982
2008,9,2008,20089,13.07774933,351,192.8328163,5.721593069,0.003886607,N/A,0.259133999,10.40090913,2.18,0.13,2.31,2.74,13.78999996,172.0299988
2008,10,2009,200910,6.824504516,51.2,93.63623492,5.602942521,0.002552366,N/A,0.286729105,10.56640553,2.18,0.08,2.26,2.57,7.340000153,117.1699982
2008,11,2009,200911,1.82012,122,207.0673034,5.733144233,0.002433655,N/A,0.258065519,10.56725939,2.1,0.07,2.17,2.65,2.269999981,161.2700043
2008,12,2009,200912,-4.956325161,134,265.3397346,5.824565406,0.00236621,N/A,0.240616307,10.6094862,2.1,0.1,2.2,2.6,-4.559999943,166.2400055
2009,1,2009,20091,-11.60197806,0,45.37242737,8.081820122,0.003111207,N/A,0.299741054,14.51546619,0,0,0,0,-11.32499981,82.86000061
2009,2,2009,20092,-6.262968571,0,24.2431107,6.798588759,0.002405718,N/A,0.216001055,11.86758994,0,0,0,0,-5.989999771,80.25
2009,3,2009,20093,-2.624247742,10,95.19313194,6.152796508,0.002043004,N/A,0.168165758,10.53949067,2.1,0.01,2.11,2.43,-2.214999914,75
2009,4,2009,20094,5.615732,174,332.5087202,6.166387022,0.001974814,N/A,0.151170377,10.48144908,2.1,0.07,2.17,2.6,5.800000191,130.2899933
2009,5,2009,20095,10.37272258,51,60.27415597,6.256159137,0.001854463,N/A,0.124627083,10.41109299,2.18,0.08,2.26,2.53,11.07499981,114.0400009
2009,6,2009,20096,13.60882533,38,134.3379712,6.379788312,0.001742649,N/A,0.098769438,10.43235943,2.1,0.03,2.13,2.45,14.75,189.9799957
2009,7,2009,20097,15.97841548,118,85.85174984,6.444344404,0.001668792,N/A,0.082175163,10.38146142,2.26,0.11,2.37,2.6,17.07500076,146.0200043
2009,8,2009,20098,18.19608258,14,32.02759579,6.626088547,0.001523396,N/A,0.049622683,10.41326922,2.1,0.03,2.13,2.46,19.36000061,120.6399994
2009,9,2009,20099,12.64582267,182,12.01034842,6.249207849,0.001403335,N/A,0.03276016,9.999543375,2.18,0.07,2.25,2.58,13.02000046,50.68999863
2009,10,2010,201010,4.789763871,167,114.09831,6.135585888,0.00184697,N/A,0.172927531,10.66226971,2.1,0.1,2.2,2.56,5.565000057,175.0399933
2009,11,2010,201011,4.34518,99,129.6672802,6.725951541,0.001397548,N/A,0.272551022,10.11294026,2.1,0.04,2.14,2.51,4.619999886,127.0899963
2009,12,2010,201012,-5.410414194,108,102.3103755,6.69324485,0.001255294,N/A,0.447274722,9.886209405,2.1,0.07,2.17,2.5,-4.25,128.8300018
2010,1,2010,20101,-6.504029677,62,100.9758923,6.934052545,0.001183192,N/A,0.581083881,9.783026528,2.1,0.04,2.14,2.47,-5.465000153,103.5500031
2010,2,2010,20102,-4.533002857,67.2,46.92932439,7.07053231,0.001250973,N/A,0.73289158,9.899547941,2.1,0.04,2.14,2.47,-3.234999895,74.41999817
2010,3,2010,20103,1.311913548,66.2,247.9914535,6.501192037,0.001376174,N/A,0.63935151,9.410860579,2.1,0.03,2.13,2.47,2.315000057,153.3699951
2010,4,2010,20104,6.872086667,190,109.2052051,6.310175731,0.001365685,N/A,0.466233009,9.493468924,2.18,0.14,2.32,2.67,7.599999905,63.40000153
2010,5,2010,20105,11.97046194,53.9,30.69311264,6.289525319,0.001339959,N/A,0.139494875,9.67697746,2.26,0.14,2.4,2.59,12.73499966,60.61999893
2010,6,2010,20106,14.60251733,156,26.24483544,6.056924531,0.001252207,N/A,0.020160098,9.230347731,2.26,0.2,2.46,2.71,15.92500019,138.3699951
2010,7,2010,20107,18.91151871,N/A,4.003449474,5.442858449,0.00162968,N/A,N/A,8.709279714,N/A,N/A,N/A,N/A,20.5,58.88000107
2010,8,2010,20108,17.84270968,41,0.444827719,10.8857169,0.003259359,N/A,N/A,17.41855943,2.1,0.06,2.16,2.47,18.875,52.13999939
2010,9,2010,20109,13.71259067,142,0.667241579,11.24857413,0.003368005,N/A,N/A,17.99917807,2.1,0.1,2.2,2.6,14.97000027,152.4499969
2010,10,2011,201110,6.593083871,207,75.62071229,6.260334929,0.00148238,N/A,0.129606866,9.904479723,2.1,0.18,2.28,2.7,7.869999886,172.5
2010,11,2011,201111,1.169885333,126,161.0276344,6.480343496,0.001660072,N/A,0.354453093,10.73700376,2.1,0.04,2.14,2.48,2.394999981,166.4900055
2010,12,2011,201112,-5.109816774,210,233.9793804,6.084209257,0.001479651,N/A,0.477055434,10.33573453,2.1,0.13,2.23,2.6,-3.579999924,226.8399963
2011,1,2011,20111,-8.91188129,78.8,48.48622141,6.56217221,0.001241053,N/A,0.497973039,9.904847958,2.1,0.06,2.16,2.46,-7.619999886,63.61000061
2011,2,2011,20112,-8.223064286,119,18.90517807,6.830139474,0.001014451,N/A,0.435172212,9.659384596,2.18,0.19,2.37,2.63,-7.304999828,83.87999725
2011,3,2011,20113,-3.006096774,107,213.5173053,6.547806996,0.001354901,N/A,0.68886192,10.22982944,2.1,0.07,2.17,2.55,-1.394999981,125.1699982
2011,4,2011,20114,2.901553333,126,231.9776556,5.793409793,0.00147572,N/A,0.523781871,10.11804637,2.1,0.07,2.17,2.57,4.78000021,133.8099976
2011,5,2011,20115,9.387892903,138,149.017286,5.868300598,0.001551343,N/A,0.277505689,10.08355386,2.33,0.22,2.55,2.72,11.06499958,142.5
2011,6,2011,20116,14.37168133,54.5,30.69311264,6.007292487,0.001388623,N/A,0.048140208,10.10224231,2.26,0.14,2.4,2.59,15.27000046,79.61000061
2011,7,2011,20117,19.32448129,18,6.005174211,6.966380295,0.001599501,N/A,0.005606116,10.91973912,2.1,0.04,2.14,2.44,19.95000076,65.75
2011,8,2011,20118,17.28744,222,42.92587492,6.463684845,0.001556005,N/A,0.012859992,9.60510615,2.18,0.23,2.41,2.81,18.33499908,179.8000031
2011,9,2011,20119,15.61,96.5,20.46207509,6.405772785,0.001503418,N/A,0.012724323,9.782974818,2.18,0.14,2.32,2.69,15.22000027,75.37999725
2011,10,2012,201210,9.65308129,119,92.96899335,6.208890379,0.001448604,N/A,0.104268896,10.12856974,2.1,0.06,2.16,2.49,9.06000042,153.1399994
2011,11,2012,201211,3.883662357,93.9,93.63623492,6.668797519,0.00135923,N/A,0.391717914,9.899547941,2.1,0.05,2.15,2.48,4.385000229,77.86000061
2011,12,2012,201212,-2.907472981,109,129.4448663,6.42720519,0.001291608,N/A,0.653629274,9.496820964,2.1,0.07,2.17,2.46,-2.204999924,129.9199982
2012,1,2012,20121,-5.872936005,74.8,48.26380755,6.842450622,0.001094213,N/A,0.755446271,9.455789403,2.18,0.07,2.25,2.52,-5.869999886,72.66000366
2012,2,2012,20122,-4.363051412,101,23.79828299,7.233472646,0.000988743,N/A,0.785877464,9.058300243,2.26,0.22,2.48,2.62,-4.514999866,52.29999924
2012,3,2012,20123,1.825540039,28.5,103.4224448,7.257144599,0.001097318,N/A,0.994218018,9.347960226,2.1,0.04,2.14,2.44,2,58.95999908
2012,4,2012,20124,5.932510864,115,153.0207355,7.318941245,0.001875199,N/A,1.193099278,10.96456481,2.1,0.08,2.18,2.54,6.005000114,127.2699966
2012,5,2012,20125,11.63502366,104,125.4414169,7.416642283,0.001343143,N/A,0.988727411,9.857756159,2.18,0.13,2.31,2.55,12.06000042,131.5299988
2012,6,2012,20126,14.58010262,114,112.3189991,6.561668242,0.001483526,N/A,0.310051515,9.856692755,2.33,0.19,2.52,2.66,15.10000038,153.8600006
2012,7,2012,20127,18.68846961,79,20.23966123,6.756651868,0.001742071,N/A,0.118067763,10.81151964,2.18,0.1,2.28,2.51,19.92499924,37.13000107
2012,8,2012,20128,18.40365113,219,46.70691053,5.602942521,0.001941236,N/A,0.173436141,9.733900856,2.33,0.25,2.58,2.76,19.91500092,101.5699997
2012,9,2012,20129,12.04382195,111,35.58621755,N/A,N/A,N/A,N/A,N/A,2.1,0.08,2.18,2.53,13.72500038,162.6999969
2012,10,2013,201310,8.309349025,231,N/A,N/A,N/A,N/A,N/A,N/A,2.1,0.14,2.24,2.63,9.43999958,199.1999969
2012,11,2013,201311,0.373913051,113,N/A,N/A,N/A,N/A,N/A,N/A,2.1,0.05,2.15,2.55,1.480000019,45.97999954
2012,12,2013,201312,-3.562531613,0,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,-3.125,152.5599976
2013,1,2013,20131,-7.917996129,0,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,-7.480000019,33.18000031
2013,2,2013,20132,-6.247078571,24,N/A,N/A,N/A,N/A,N/A,N/A,2.17,0.07,2.24,2.4,-5.039999962,89.66999817
2013,3,2013,20133,-1.575597419,45,N/A,N/A,N/A,N/A,N/A,N/A,2.14,0.02,2.16,2.4,-0.100000001,86.27999878
2013,4,2013,20134,3.535193333,104,N/A,N/A,N/A,N/A,N/A,N/A,2.29,0.17,2.46,2.4,4.389999866,67.06999969
2013,5,2013,20135,10.33631613,72,N/A,N/A,N/A,N/A,N/A,N/A,2.2,0.07,2.27,2.4,10.875,145.6900024
2013,6,2013,20136,15.303896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.21999931,167.8600006
2013,7,2013,20137,19.15253419,227,N/A,N/A,N/A,N/A,N/A,N/A,2.32,0.19,2.51,2.4,20.34000015,137.1999969
2013,8,2013,20138,17.18430452,253,N/A,N/A,N/A,N/A,N/A,N/A,2.27,0.18,2.45,2.4,17.90500069,115.3000031
2013,9,2013,20139,13.10273733,249,N/A,N/A,N/A,N/A,N/A,N/A,2.46,0.2,2.66,2.4,13.97500038,142.8000031
2013,10,2014,201410,8.627549677,39,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,9.015000343,40.41999817
2013,11,2014,201411,0.468912,80,N/A,N/A,N/A,N/A,N/A,N/A,2.1,0.01,2.11,2.4,0.935000002,138.4299927
2013,12,2014,201412,-6.93632129,0,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,-7.03000021,115.5599976
2014,1,2014,20141,-8.504394839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.005000114,104.9700012
2014,2,2014,20142,-7.47894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.21999979,90.97000122
2014,3,2014,20143,-5.749766521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.920000076,132.3600006
2014,4,2014,20144,3.650410496,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.264999866,114.0500031
2014,5,2014,20145,10.23123742,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.69999981,103.6100006
2014,6,2014,20146,15.7299895,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.31500053,127.7099991
2014,7,2014,20147,18.65496155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.76499939,167.7200012
2014,8,2014,20148,17.46108556,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.14999962,77.68000031
2014,9,2014,20149,13.77312133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.00500011,42.40999985
2014,10,2015,201510,9.031707097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.569999695,194.8699951
2014,11,2015,201511,-0.120116,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.560000002,131.9100037
2014,12,2015,201512,-2.851265806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.600000024,219.4299927
2015,1,2015,20151,-9.970540645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.380000114,111.9599991
2015,2,2015,20152,-14.02613,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-13.27999973,71.29000092
2015,3,2015,20153,-5.290428387,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.815000057,57.25
2015,4,2015,20154,2.514398667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.704999924,90.62000275
2015,5,2015,20155,12.09576645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.84000015,71.63999939
2015,6,2015,20156,12.84814933,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.09000015,147.6600037
2015,7,2015,20157,17.48935484,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.32500076,66.80000305
2015,8,2015,20158,18.66657806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.77499962,97.30000305
2015,9,2015,20159,16.32065467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.95999908,136.4600067
2015,10,2016,201610,6.072682581,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.855000019,159.3000031
2015,11,2016,201611,2.477257333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.355000019,77.56999969
2015,12,2016,201612,-0.229618065,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.569999993,158.5899963
2016,1,2016,20161,-6.385672258,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.050000191,83.16999817
2016,2,2016,20162,-4.400048651,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.765000105,133.7899933
2016,3,2016,20163,-0.662433177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.275000006,107.7300034
2016,4,2016,20164,3.127886512,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.744999886,81.56999969
2016,5,2016,20165,10.8894694,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.46500015,77.04000092
2016,6,2016,20166,14.45891514,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.54500008,89.65000153
2016,7,2016,20167,18.77223975,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.67499924,88.94000244
2016,8,2016,20168,18.51255231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.52499962,90.40000153
2016,9,2016,20169,14.33772767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.33500004,40.90999985
2016,10,2017,201710,7.647564903,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.670000076,114.3799973
2016,11,2017,201711,2.83357408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.744999886,110.9599991
2016,12,2017,201712,-6.208016573,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.715000153,132.4299927
2017,1,2017,20171,-4.733662075,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.105000019,111.6800003
2017,2,2017,20172,-5.646457443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.840000153,97.80000305
2017,3,2017,20173,-4.482351649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.950000048,79.11000061
2017,4,2017,20174,5.958479608,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.199999809,103.0599976
2017,5,2017,20175,9.624540253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.43500042,173.4299927
2017,6,2017,20176,15.19469622,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.15500069,77.19000244
2017,7,2017,20177,17.49055658,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.69000053,57.02999878
2017,8,2017,20178,17.13872198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.125,57.09000015
2017,9,2017,20179,16.04300853,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.64500046,68.08999634
2017,10,2018,201810,11.05700968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.77999973,182.2700043
2017,11,2018,201811,1.136949472,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.669999957,87.93000031
2017,12,2018,201812,-8.369286235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.945000172,127.4100037
2018,1,2018,20181,-7.950435525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.590000153,178.3999939
2018,2,2018,20182,-4.431491206,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.210000038,102.6900024
2018,3,2018,20183,-1.458249525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.920000017,85.75
2018,4,2018,20184,3.3962302,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.38499999,140.8699951
2018,5,2018,20185,11.86958006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.11499977,52.41999817
2018,6,2018,20186,14.15594646,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.06499958,111.9700012
2018,7,2018,20187,19.10732032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.36499977,73.58000183
2018,8,2018,20188,19.28323762,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.28499985,102.2300034
2018,9,2018,20189,13.87029028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.86999989,88.90000153
2018,10,2019,201910,5.628704483,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.989999771,146.5899963
2018,11,2019,201911,-0.992487536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.625,200.2799988
2018,12,2019,201912,-5.294922026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.929999828,120.2099991
2019,1,2019,20191,-8.151483866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2019,2,2019,20192,-7.12111112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2019,3,2019,20193,-3.167160421,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2019,4,2019,20194,4.287823744,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2019,5,2019,20195,8.761707791,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2019,6,2019,20196,14.62338386,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2019,7,2019,20197,19.34187672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2019,8,2019,20198,17.18898407,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2019,9,2019,20199,12.63244682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
